model,function,screen_mode,seed,samples,test_samples,dimension,noise,top_m,selected_screen_features,screen_score_type,screen_scores,true_variables,true_interactions,num_true_variables,num_true_interactions,formula,grid,k,width_hidden,lamb,steps,opt,update_grid,grid_update_num,effective_dim,screen_contains_all_true_vars,screen_true_var_recall,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,status,error,traceback,train_mse,test_mse,variable_method,interaction_method,importance_scores,selected_variables,variable_precision,variable_recall,variable_f1,variable_auroc,variable_auprc,selected_interactions,interaction_precision,interaction_recall,interaction_f1,true_interaction_score_mean,max_nontrue_interaction_score,screen_endpoint_recall,screen_contains_all_endpoints,explain_interaction_endpoint_recall,explain_contains_all_interaction_endpoints,selected_interaction_endpoint_recall,selected_interaction_contains_all_endpoints,true_interaction_mean_score_margin,true_interaction_beats_all_false,true_interaction_rank_bucket,true_interaction_rank_lower_bound,failure_stage
KAN_tuned_fixed,core_interaction_c1,raw,0,1024,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0002494797226972,0.0003159120678901,grad,fd,"[4.762958526611328, 1.2267816066741943, 0.5557159185409546, 0.5779443979263306, 0.0019114274764433503, 0.0013157021021470428, 0.0016545832622796297, 0.0009959477465599775, 0.0016721176216378808, 0.0015743252588436007, 0.0013729814672842622, 0.0005761851789429784, 0.0002881303953472525, 0.0024772011674940586, 0.00019509732373990119, 0.00013047875836491585, 0.00046498351730406284, 0.0013142421375960112, 0.0020277991425246, 0.0032309789676219225, 0.003014798741787672, 0.0043615540489554405, 0.0008018850348889828, 0.0031539478804916143, 0.0019444699864834547, 0.002774053020402789, 0.0011272791307419538, 0.002780672861263156, 0.00022683448332827538, 0.0012457631528377533, 0.0016975391190499067, 0.0008876415668055415, 0.0007701985305175185, 0.000917314609978348, 0.001391893019899726, 0.0013558731880038977, 0.0013694019289687276, 0.0035004739183932543, 0.0015268141869455576, 0.0014715595170855522, 0.0008656511781737208, 0.004682560916990042, 0.00047915801405906677, 0.00022493374126497656, 0.001431432319805026, 0.0020953696221113205, 0.0006064954213798046, 0.0015547554939985275, 0.002375313313677907, 0.0016300561837852001]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.135840654373169,0.2085982114076614,1.0,1.0,1.0,1.0,1.0,1.0,0.9272424429655075,1.0,1,1.0,recovered
KAN_tuned_fixed,core_interaction_c1,raw,1,1024,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0002377271448494,0.0003549666434992,grad,fd,"[4.888970375061035, 1.184144139289856, 0.5836858749389648, 0.571761965751648, 0.00045299992780201137, 0.001199644641019404, 0.00018588401144370437, 0.00029613927472382784, 0.0011307273525744677, 0.0011476363288238645, 0.002020609099417925, 0.0015611014096066356, 0.0027839266695082188, 0.0002887994924094528, 0.0011113806394860148, 0.0003249416477046907, 0.0007486778195016086, 0.0005634060362353921, 0.0002476646623108536, 0.0013644216815009713, 0.00359060219489038, 0.0021272115409374237, 0.0006065813358873129, 0.0019286649767309427, 0.002301629167050123, 0.0015456394758075476, 0.0004295150865800679, 0.0008751008426770568, 0.0001891513093141839, 0.0006990215042605996, 0.00013307783228810877, 0.0035014550667256117, 0.0037448822986334562, 0.0006075807614251971, 0.004783797077834606, 0.0011625697370618582, 0.0003871698281727731, 0.0024373841006308794, 0.0001241579302586615, 0.0035063480027019978, 0.0006901469896547496, 0.0017545002046972513, 0.0012915730476379395, 0.0016210719477385283, 0.005640279967337847, 0.0016216918593272567, 0.001168467802926898, 0.0036132358945906162, 0.0018556800205260515, 0.0009059004951268435]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1497490406036377,0.1262110918760299,1.0,1.0,1.0,1.0,1.0,1.0,1.0235379487276077,1.0,1,1.0,recovered
KAN_tuned_fixed,core_interaction_c1,raw,2,1024,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0001550037413835,0.0002506361342966,grad,fd,"[4.781408309936523, 1.1726208925247192, 0.5902694463729858, 0.5639336705207825, 0.001383759081363678, 0.006324621848762035, 0.0011051881592720747, 0.0020074297208338976, 0.0008059238898567855, 0.0015068963402882218, 0.002332729287445545, 0.0016011141706258059, 0.0013864304637536407, 0.0015956367133185267, 0.00039260886842384934, 0.002139798365533352, 0.002569232601672411, 0.0016054449370130897, 0.0016009414102882147, 0.003257536794990301, 0.0015190942212939262, 0.0047197649255394936, 0.0010289279744029045, 0.0038309101946651936, 0.0006606056122109294, 0.0053018974140286446, 0.0003116129955742508, 0.0022551892325282097, 0.0009049850050359964, 0.0019189314916729927, 0.0012950132368132472, 0.0018565206555649638, 0.0006695656920783222, 0.0010049714474007487, 6.889387441333383e-05, 0.005287613719701767, 0.0017434549517929554, 0.0010162144899368286, 0.0010595092317089438, 0.001627752324566245, 0.0016133522149175406, 0.0026796809397637844, 0.0025747865438461304, 0.0004520188958849758, 0.005404433701187372, 0.0016565428813919425, 0.0005263494094833732, 0.0010075614554807544, 0.0014318593312054873, 0.0029160412959754467]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.0987021923065186,0.3828830122947693,1.0,1.0,1.0,1.0,1.0,1.0,0.7158191800117493,1.0,1,1.0,recovered
KAN_tuned_fixed,core_interaction_c1,raw,3,1024,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0002072133502224,0.0003124977229163,grad,fd,"[4.954185485839844, 1.172949194908142, 0.5852953791618347, 0.5849568843841553, 0.003533595707267523, 6.070251765777357e-05, 0.0014587671030312777, 0.005349115934222937, 6.007820775266737e-05, 0.0023234630934894085, 0.00017141966964118183, 0.0012940620072185993, 0.0030050307977944613, 0.0001492708397563547, 0.010849295184016228, 0.0007168479496613145, 0.005604554899036884, 0.000471831182949245, 0.002489561215043068, 0.0019915257580578327, 0.0016599689843133092, 0.002706048311665654, 0.004044531378895044, 0.002187295351177454, 0.005079685710370541, 0.0028135860338807106, 0.0007447988609783351, 2.530425990698859e-05, 7.311620720429346e-05, 0.0035117678344249725, 0.0004942723317071795, 0.0010870343539863825, 0.000416852708440274, 0.0009067051578313112, 0.0025046078953891993, 0.00242550577968359, 0.0014579209964722395, 0.00025631565949879587, 0.0023179659619927406, 0.0014938476961106062, 0.0016074039740487933, 0.0013272715732455254, 0.001742103835567832, 0.002144409576430917, 0.00329571939073503, 0.000409108295571059, 0.0017717175651341677, 0.005621164105832577, 0.005011487752199173, 0.005273465067148209]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1002860069274902,0.1326101422309875,1.0,1.0,1.0,1.0,1.0,1.0,0.9676758646965027,1.0,1,1.0,recovered
KAN_tuned_fixed,core_interaction_c1,raw,4,1024,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0002412046887911,0.0003261634265072,grad,fd,"[4.934931755065918, 1.2094764709472656, 0.6155424118041992, 0.5838027596473694, 0.0001614612847333774, 0.0004916067700833082, 0.000237166736042127, 0.0017868385184556246, 0.0006611213320866227, 0.00026749432436190546, 0.00166625517886132, 0.0003198189369868487, 0.00166128552518785, 0.0012789301108568907, 0.0006901747547090054, 0.0022227889858186245, 0.0017533785430714488, 0.0002570240176282823, 0.00014350769924931228, 8.936752419685945e-05, 0.0013438391033560038, 0.002255151281133294, 0.0004683972510974854, 0.003887664759531617, 0.002054847776889801, 0.0007891037384979427, 0.0004322633030824363, 0.0001776843419065699, 0.0034173019230365753, 0.001990861026570201, 0.0034311292693018913, 0.0013881830964237452, 0.0005288271931931376, 0.0006293234182521701, 0.0007754098623991013, 0.0010080813663080335, 0.0002403964608674869, 0.0007701686699874699, 0.0006445369217544794, 0.0004593140329234302, 9.365318692289293e-05, 0.0007645472651347518, 0.0002838356595020741, 0.0025980263017117977, 0.0008432099130004644, 0.0028136109467595816, 0.0001175984725705348, 0.00043755414662882686, 0.0001593500201124698, 0.0002305460802745074]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.13037371635437,0.2334703207015991,1.0,1.0,1.0,1.0,1.0,1.0,0.8969033956527708,1.0,1,1.0,recovered
KAN_tuned_fixed,core_interaction_c1,raw,5,1024,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0001504695683252,0.0002473322674632,grad,fd,"[4.620603561401367, 1.246374249458313, 0.5801101922988892, 0.5955266952514648, 0.00030822676490060985, 0.0006374229560606182, 0.0021513942629098892, 0.002462607342749834, 0.0011400156654417515, 0.00034674032940529287, 0.0035057649947702885, 0.0019975630566477776, 0.0025530087295919657, 0.00012848078040406108, 0.0004800766473636031, 0.00010060727072414011, 0.0009818737162277102, 0.0017225539777427912, 0.0010181835386902094, 0.002848186995834112, 0.00020109445904381573, 0.00039317639311775565, 0.0001547362480778247, 0.0017053786432370543, 0.005570646375417709, 0.0008648389484733343, 0.0013290955685079098, 0.004972606897354126, 0.002404875587671995, 0.0010772189125418663, 0.002456685993820429, 0.006341778673231602, 0.00134569953661412, 0.000585144036449492, 0.001988711068406701, 0.0002878037339542061, 0.0018615021836012602, 0.0029357061721384525, 0.0011189288925379515, 0.0018237633630633354, 0.0022371066734194756, 0.002064573112875223, 0.0032056961208581924, 0.001395119121298194, 0.00023388519184663892, 0.0015291140880435705, 0.0006174403242766857, 0.00012843924923799932, 0.0002798070781864226, 0.007893340662121773]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1381880044937134,0.1687090843915939,1.0,1.0,1.0,1.0,1.0,1.0,0.9694789201021194,1.0,1,1.0,recovered
KAN_tuned_fixed,core_interaction_c1,raw,6,1024,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.000391136680264,0.0005650781677104,grad,fd,"[4.857815742492676, 1.1994980573654175, 0.5832104682922363, 0.5745590925216675, 0.00022128032287582755, 0.0019212928600609303, 0.001034128712490201, 0.0028571600560098886, 0.003569756867364049, 0.0024713557213544846, 0.0037023108452558517, 0.00014998449478298426, 0.001397866988554597, 0.0029377336613833904, 0.00017706760263536125, 0.0050957780331373215, 0.0014439732767641544, 0.0022730091586709023, 0.0016947963740676641, 0.006749069318175316, 0.0005885219434276223, 0.0016725141322240233, 0.001152870710939169, 0.0005067471647635102, 0.0040200380608439445, 0.001987936208024621, 0.002946137450635433, 0.00028634973568841815, 0.00044093409087508917, 0.0001791474351193756, 0.002578380052000284, 0.0030728066340088844, 0.002155474852770567, 0.0036528781056404114, 0.004052172414958477, 0.008640123531222343, 0.0024932618252933025, 0.0034636242780834436, 0.0022251345217227936, 0.006131123285740614, 0.007469523698091507, 0.001131096389144659, 0.006536142900586128, 0.0027618783060461283, 0.0031292925123125315, 0.0020315879955887794, 0.0020399291533976793, 0.007699809968471527, 0.00273450487293303, 0.0007021116325631738]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1452252864837646,0.1193332746624946,1.0,1.0,1.0,1.0,1.0,1.0,1.02589201182127,1.0,1,1.0,recovered
KAN_tuned_fixed,core_interaction_c1,raw,7,1024,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.0002180855371989,0.0004280521534383,grad,fd,"[4.671229362487793, 1.2062469720840454, 0.5815251469612122, 0.5901284217834473, 0.0049770488403737545, 0.0034888964146375656, 0.004632521420717239, 0.0015634603332728148, 0.004866624251008034, 0.003678103443235159, 0.003157715080305934, 0.011951275169849396, 0.0044915820471942425, 0.0029513586778193712, 0.008900811895728111, 0.008571747690439224, 0.002431887201964855, 0.006847417913377285, 0.0020891064777970314, 0.004647994413971901, 0.004622454755008221, 0.0023294081911444664, 0.003014648798853159, 0.005499484948813915, 0.003351932857185602, 0.001963452436029911, 0.0009173752623610198, 0.0047546569257974625, 0.0024621079210191965, 0.001975428778678179, 0.0002498864196240902, 0.0075545827858150005, 0.00968114286661148, 0.00042328343261033297, 0.006219178903847933, 0.0010709691559895873, 0.004400630481541157, 0.002345497254282236, 0.0019381048623472452, 0.0040210578590631485, 0.005054405890405178, 0.003548664040863514, 0.0018063746392726898, 0.0005327562103047967, 0.0028902716003358364, 0.010646194219589233, 0.0039896247908473015, 0.003956078551709652, 0.003133863676339388, 0.0038186656311154366]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.110906958580017,0.1563256978988647,1.0,1.0,1.0,1.0,1.0,1.0,0.9545812606811523,1.0,1,1.0,recovered
KAN_tuned_fixed,core_interaction_c1,raw,8,1024,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,0.000140996358823,0.0001900585775729,grad,fd,"[4.566609859466553, 1.1690733432769775, 0.5628012418746948, 0.5568116903305054, 0.005373832769691944, 0.0019008582457900047, 0.0009904273319989443, 0.005761517211794853, 0.001512328744865954, 0.00043801157153211534, 0.0031712837517261505, 0.0022694915533065796, 0.0003239007492084056, 0.0031648327130824327, 0.0009959181770682335, 0.0013653038768097758, 0.003094203770160675, 0.004217900801450014, 0.000899055041372776, 0.00024316109193023294, 0.003950649872422218, 0.0020835662726312876, 0.004152914509177208, 0.003096862230449915, 0.00437161372974515, 0.00441009271889925, 0.009307662025094032, 0.0014605524484068155, 0.00032789542456157506, 0.0032787825912237167, 0.0017821770161390305, 0.0012042522430419922, 0.0008333279401995242, 0.0013147254940122366, 0.004055541008710861, 0.002530590631067753, 0.00015476596308872104, 0.00146837392821908, 0.003371406812220812, 0.005279971286654472, 0.002364915329962969, 0.0008128763874992728, 0.0011301302583888173, 0.0033302900847047567, 0.0007274204399436712, 0.005580485798418522, 0.004990784451365471, 0.0023484486155211926, 0.002471123356372118, 0.008269574493169785]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1379873752593994,0.1045697778463363,1.0,1.0,1.0,1.0,1.0,1.0,1.033417597413063,1.0,1,1.0,recovered
KAN_tuned_fixed,core_interaction_c1,raw,9,1024,4096,50,0.0,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",none,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,50,1,1.0,1,1.0,1,ok,,,8.6513529822696e-05,0.0001239315024577,grad,fd,"[4.745545387268066, 1.1954838037490845, 0.5825611352920532, 0.5562280416488647, 0.0005006037536077201, 0.0011263173073530197, 0.0008607043419033289, 0.0003758464299608022, 0.0017668455839157104, 0.0018043543677777052, 0.0012370762415230274, 0.0029533151537179947, 0.0005860598757863045, 0.0008389945141971111, 0.001065246993675828, 0.00015209092816803604, 0.001482590800151229, 0.001237953663803637, 0.000856337312143296, 0.003273325739428401, 0.0008210319792851806, 0.0014812725130468607, 0.002123774029314518, 0.0012694660108536482, 0.0003511396935209632, 0.0013716855319216847, 0.000599461083766073, 0.0010557869682088494, 0.001724008470773697, 0.0018076745327562094, 0.0014118663966655731, 0.002569512464106083, 0.0005523456493392587, 0.0012891613878309727, 0.0011464094277471304, 0.0012408567126840353, 0.0015353080816566944, 0.0021684630773961544, 0.0013993936590850353, 0.0005133748636581004, 0.00034796210820786655, 0.0018670374993234873, 0.0020207802299410105, 0.0004952611634507775, 0.002278457395732403, 0.0030569506343454123, 0.0002536150859668851, 0.0001857554161688313, 0.0007848815293982625, 0.001111465273424983]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1354708671569824,0.1720210909843444,1.0,1.0,1.0,1.0,1.0,1.0,0.963449776172638,1.0,1,1.0,recovered
